country,year,variable,value
DEU,2001,gdp_capita_const,35601.3628316391
DEU,2002,gdp_capita_const,35460.4121391449
DEU,2003,gdp_capita_const,35252.9745130135
DEU,2004,gdp_capita_const,35670.4870225493
DEU,2005,gdp_capita_const,36006.8578127742
DEU,2006,gdp_capita_const,37437.3918784909
DEU,2007,gdp_capita_const,38570.9146369495
DEU,2008,gdp_capita_const,38996.1434106777
DEU,2009,gdp_capita_const,36927.1920288238
DEU,2010,gdp_capita_const,38517.4397880176
DEU,2011,gdp_capita_const,40712.6577301892
DEU,2012,gdp_capita_const,40829.0348938423
DEU,2013,gdp_capita_const,40875.0262868442
DEU,2014,gdp_capita_const,41588.0763814971
DEU,2015,gdp_capita_const,41911.0109851054
DEU,2016,gdp_capita_const,42528.0637054999
DEU,2017,gdp_capita_const,43520.1864273682
DEU,2018,gdp_capita_const,43874.0130996238
DEU,2019,gdp_capita_const,44207.6320584483
DEU,2020,gdp_capita_const,42362.6472083477
DEU,2021,gdp_capita_const,43898.7713207389
DEU,2022,gdp_capita_const,44180.4298386858
DEU,2023,gdp_capita_const,44008.131158562
DEU,1991,gini_index,29.5
DEU,1992,gini_index,29.1
DEU,1993,gini_index,28.6
DEU,1994,gini_index,29.2
DEU,1995,gini_index,28.8
DEU,1996,gini_index,28
DEU,1997,gini_index,28.2
DEU,1998,gini_index,28.3
DEU,1999,gini_index,29
DEU,2000,gini_index,28.9
DEU,2001,gini_index,29.9
DEU,2002,gini_index,29.8
DEU,2003,gini_index,29.8
DEU,2004,gini_index,30.2
DEU,2005,gini_index,31.7
DEU,2006,gini_index,31
DEU,2007,gini_index,31.2
DEU,2008,gini_index,30.8
DEU,2009,gini_index,30.5
DEU,2010,gini_index,30.2
DEU,2011,gini_index,30.6
DEU,2012,gini_index,31.1
DEU,2013,gini_index,31.5
DEU,2014,gini_index,30.8
DEU,2015,gini_index,31.7
DEU,2016,gini_index,31.4
DEU,2017,gini_index,31.3
DEU,2018,gini_index,31.9
DEU,2019,gini_index,31.8
DEU,2020,gini_index,32.4
DEU,1960,net_migration,212666
DEU,1961,net_migration,27534
DEU,1962,net_migration,276505
DEU,1963,net_migration,205976
DEU,1964,net_migration,69825
DEU,1965,net_migration,338258
DEU,1966,net_migration,134107
DEU,1967,net_migration,-174155
DEU,1968,net_migration,293307
DEU,1969,net_migration,584017
DEU,1970,net_migration,-273498
DEU,1971,net_migration,450328
DEU,1972,net_migration,336015
DEU,1973,net_migration,386881
DEU,1974,net_migration,-15126
DEU,1975,net_migration,-207740
DEU,1976,net_migration,-79761
DEU,1977,net_migration,33881
DEU,1978,net_migration,117167
DEU,1979,net_migration,237705
DEU,1980,net_migration,324203
DEU,1981,net_migration,130713
DEU,1982,net_migration,-58121
DEU,1983,net_migration,-81349
DEU,1984,net_migration,-150771
DEU,1985,net_migration,103556
DEU,1986,net_migration,212822
DEU,1987,net_migration,174272
DEU,1988,net_migration,515962
DEU,1989,net_migration,761002
DEU,1990,net_migration,679702
DEU,1991,net_migration,602638
DEU,1992,net_migration,811606
DEU,1993,net_migration,462096
DEU,1994,net_migration,315585
DEU,1995,net_migration,398077
DEU,1996,net_migration,281280
DEU,1997,net_migration,93281
DEU,1998,net_migration,-754469
DEU,1999,net_migration,219280
DEU,2000,net_migration,174594
DEU,2001,net_migration,272875
DEU,2002,net_migration,218795
DEU,2003,net_migration,142009
DEU,2004,net_migration,81735
DEU,2005,net_migration,81351
DEU,2006,net_migration,-489056
DEU,2007,net_migration,-24772
DEU,2008,net_migration,-23341
DEU,2009,net_migration,46533
DEU,2010,net_migration,130116
DEU,2011,net_migration,295282
DEU,2012,net_migration,199143
DEU,2013,net_migration,462384
DEU,2014,net_migration,592338
DEU,2015,net_migration,1175283
DEU,2016,net_migration,517480
DEU,2017,net_migration,452988
DEU,2018,net_migration,403908
DEU,2019,net_migration,319082
DEU,2020,net_migration,203468
DEU,2021,net_migration,310264
DEU,2022,net_migration,981552
DEU,2023,net_migration,609553
DEU,1960,total_population,72814900
DEU,1961,total_population,73377632
DEU,1962,total_population,74025784
DEU,1963,total_population,74714353
DEU,1964,total_population,75318337
DEU,1965,total_population,75963695
DEU,1966,total_population,76600311
DEU,1967,total_population,76951336
DEU,1968,total_population,77294314
DEU,1969,total_population,77909682
DEU,1970,total_population,78169289
DEU,1971,total_population,78312842
DEU,1972,total_population,78688452
DEU,1973,total_population,78936666
DEU,1974,total_population,78967433
DEU,1975,total_population,78673554
DEU,1976,total_population,78336950
DEU,1977,total_population,78159814
DEU,1978,total_population,78091820
DEU,1979,total_population,78126350
DEU,1980,total_population,78288576
DEU,1981,total_population,78407907
DEU,1982,total_population,78333366
DEU,1983,total_population,78128282
DEU,1984,total_population,77858685
DEU,1985,total_population,77684873
DEU,1986,total_population,77720436
DEU,1987,total_population,77839920
DEU,1988,total_population,78144619
DEU,1989,total_population,78751283
DEU,1990,total_population,79433029
DEU,1991,total_population,80013896
DEU,1992,total_population,80624598
DEU,1993,total_population,81156363
DEU,1994,total_population,81438348
DEU,1995,total_population,81678051
DEU,1996,total_population,81914831
DEU,1997,total_population,82034771
DEU,1998,total_population,82047195
DEU,1999,total_population,82100243
DEU,2000,total_population,82211508
DEU,2001,total_population,82349925
DEU,2002,total_population,82488495
DEU,2003,total_population,82534176
DEU,2004,total_population,82516260
DEU,2005,total_population,82469422
DEU,2006,total_population,82376451
DEU,2007,total_population,82266372
DEU,2008,total_population,82110097
DEU,2009,total_population,81902307
DEU,2010,total_population,81776930
DEU,2011,total_population,80274983
DEU,2012,total_population,80425823
DEU,2013,total_population,80645605
DEU,2014,total_population,80982500
DEU,2015,total_population,81686611
DEU,2016,total_population,82348669
DEU,2017,total_population,82657002
DEU,2018,total_population,82905782
DEU,2019,total_population,83092962
DEU,2020,total_population,83160871
DEU,2021,total_population,83196078
DEU,2022,total_population,83797985
DEU,2023,total_population,83901923
IND,1991,emp_to_pop,53.475
IND,1992,emp_to_pop,53.502
IND,1993,emp_to_pop,53.525
IND,1994,emp_to_pop,53.624
IND,1995,emp_to_pop,53.952
IND,1996,emp_to_pop,54.29
IND,1997,emp_to_pop,54.571
IND,1998,emp_to_pop,54.866
IND,1999,emp_to_pop,55.192
IND,2000,emp_to_pop,55.499
IND,2001,emp_to_pop,55.337
IND,2002,emp_to_pop,55.132
IND,2003,emp_to_pop,55.028
IND,2004,emp_to_pop,54.913
IND,2005,emp_to_pop,54.811
IND,2006,emp_to_pop,53.939
IND,2007,emp_to_pop,53.077
IND,2008,emp_to_pop,52.185
IND,2009,emp_to_pop,51.364
IND,2010,emp_to_pop,50.575
IND,2011,emp_to_pop,50.008
IND,2012,emp_to_pop,49.407
IND,2013,emp_to_pop,49.257
IND,2014,emp_to_pop,49.134
IND,2015,emp_to_pop,48.996
IND,2016,emp_to_pop,48.846
IND,2017,emp_to_pop,48.668
IND,2018,emp_to_pop,48.471
IND,2019,emp_to_pop,48.881
IND,2020,emp_to_pop,47.496
IND,2021,emp_to_pop,49.171
IND,2022,emp_to_pop,50.981
IND,2023,emp_to_pop,52.369
IND,1960,fertility_rate,5.921
IND,1961,fertility_rate,5.937
IND,1962,fertility_rate,5.953
IND,1963,fertility_rate,5.969
IND,1964,fertility_rate,5.979
IND,1965,fertility_rate,5.941
IND,1966,fertility_rate,5.881
IND,1967,fertility_rate,5.825
IND,1968,fertility_rate,5.76
IND,1969,fertility_rate,5.684
IND,1970,fertility_rate,5.624
IND,1971,fertility_rate,5.565
IND,1972,fertility_rate,5.482
IND,1973,fertility_rate,5.402
IND,1974,fertility_rate,5.325
IND,1975,fertility_rate,5.195
IND,1976,fertility_rate,5.13
IND,1977,fertility_rate,5.007
IND,1978,fertility_rate,4.888
IND,1979,fertility_rate,4.808
IND,1980,fertility_rate,4.775
IND,1981,fertility_rate,4.698
IND,1982,fertility_rate,4.62
IND,1983,fertility_rate,4.565
IND,1984,fertility_rate,4.516
IND,1985,fertility_rate,4.432
IND,1986,fertility_rate,4.399
IND,1987,fertility_rate,4.311
IND,1988,fertility_rate,4.222
IND,1989,fertility_rate,4.132
IND,1990,fertility_rate,4.045
IND,1991,fertility_rate,3.959
IND,1992,fertility_rate,3.877
IND,1993,fertility_rate,3.799
IND,1994,fertility_rate,3.723
IND,1995,fertility_rate,3.651
IND,1996,fertility_rate,3.582
IND,1997,fertility_rate,3.514
IND,1998,fertility_rate,3.446
IND,1999,fertility_rate,3.383
IND,2000,fertility_rate,3.35
IND,2001,fertility_rate,3.303
IND,2002,fertility_rate,3.217
IND,2003,fertility_rate,3.122
IND,2004,fertility_rate,3.046
IND,2005,fertility_rate,2.958
IND,2006,fertility_rate,2.867
IND,2007,fertility_rate,2.775
IND,2008,fertility_rate,2.711
IND,2009,fertility_rate,2.674
IND,2010,fertility_rate,2.598
IND,2011,fertility_rate,2.532
IND,2012,fertility_rate,2.47
IND,2013,fertility_rate,2.399
IND,2014,fertility_rate,2.293
IND,2015,fertility_rate,2.289
IND,2016,fertility_rate,2.284
IND,2017,fertility_rate,2.193
IND,2018,fertility_rate,2.184
IND,2019,fertility_rate,2.12
IND,2020,fertility_rate,2.047
IND,2021,fertility_rate,2.014
IND,2022,fertility_rate,1.994
IND,2023,fertility_rate,1.975
IND,1990,flfpr,30.225
IND,1991,flfpr,30.336
IND,1992,flfpr,30.459
IND,1993,flfpr,30.587
IND,1994,flfpr,30.735
IND,1995,flfpr,31.331
IND,1996,flfpr,31.934
IND,1997,flfpr,32.542
IND,1998,flfpr,33.157
IND,1999,flfpr,33.775
IND,2000,flfpr,34.397
IND,2001,flfpr,34.483
IND,2002,flfpr,34.57
IND,2003,flfpr,34.66
IND,2004,flfpr,34.753
IND,2005,flfpr,34.852
IND,2006,flfpr,33.499
IND,2007,flfpr,32.179
IND,2008,flfpr,30.892
IND,2009,flfpr,29.641
IND,2010,flfpr,28.425
IND,2011,flfpr,27.583
IND,2012,flfpr,26.764
IND,2013,flfpr,26.675
IND,2014,flfpr,26.619
IND,2015,flfpr,26.597
IND,2016,flfpr,26.59
IND,2017,flfpr,26.592
IND,2018,flfpr,26.581
IND,2019,flfpr,26.549
IND,2020,flfpr,25.998
IND,2021,flfpr,27.724
IND,2022,flfpr,29.479
IND,2023,flfpr,31.243
IND,1960,gdp_capita_const,312.777847830375
IND,1961,gdp_capita_const,316.739644666886
IND,1962,gdp_capita_const,318.381945824671
IND,1963,gdp_capita_const,329.641494853773
IND,1964,gdp_capita_const,346.011883334459
IND,1965,gdp_capita_const,329.392574458486
IND,1966,gdp_capita_const,322.241317768205
IND,1967,gdp_capita_const,340.080025744959
IND,1968,gdp_capita_const,344.128288078914
IND,1969,gdp_capita_const,358.966799420621
IND,1970,gdp_capita_const,369.192480654411
IND,1971,gdp_capita_const,367.03330975615
IND,1972,gdp_capita_const,357.07792916052
IND,1973,gdp_capita_const,360.637844062503
IND,1974,gdp_capita_const,356.615069643548
IND,1975,gdp_capita_const,380.159941374693
IND,1976,gdp_capita_const,377.496025412265
IND,1977,gdp_capita_const,395.443306821969
IND,1978,gdp_capita_const,408.516944405283
IND,1979,gdp_capita_const,378.219592785732
IND,1980,gdp_capita_const,394.182239918298
IND,1981,gdp_capita_const,408.153549798956
IND,1982,gdp_capita_const,412.596737107488
IND,1983,gdp_capita_const,432.429235395483
IND,1984,gdp_capita_const,438.541705524351
IND,1985,gdp_capita_const,450.966703866791
IND,1986,gdp_capita_const,461.725611478711
IND,1987,gdp_capita_const,469.209956302852
IND,1988,gdp_capita_const,502.937342176693
IND,1989,gdp_capita_const,521.073383845828
IND,1990,gdp_capita_const,537.870269533789
IND,1991,gdp_capita_const,531.898397841583
IND,1992,gdp_capita_const,549.235069966802
IND,1993,gdp_capita_const,563.372872328964
IND,1994,gdp_capita_const,588.727892188017
IND,1995,gdp_capita_const,620.699954330379
IND,1996,gdp_capita_const,654.355928429641
IND,1997,gdp_capita_const,667.598423095039
IND,1998,gdp_capita_const,695.293709344799
IND,1999,gdp_capita_const,742.53920839445
IND,2000,gdp_capita_const,756.704109527449
IND,2001,gdp_capita_const,778.507377528365
IND,2002,gdp_capita_const,793.615912906381
IND,2003,gdp_capita_const,841.278894571674
IND,2004,gdp_capita_const,892.596614581612
IND,2005,gdp_capita_const,947.732565646672
IND,2006,gdp_capita_const,1008.23275343783
IND,2007,gdp_capita_const,1069.24696813025
IND,2008,gdp_capita_const,1086.50605251513
IND,2009,gdp_capita_const,1155.10163274172
IND,2010,gdp_capita_const,1235.15939133951
IND,2011,gdp_capita_const,1281.61054354933
IND,2012,gdp_capita_const,1333.09626557668
IND,2013,gdp_capita_const,1399.4537980287
IND,2014,gdp_capita_const,1484.31640682913
IND,2015,gdp_capita_const,1583.99815907985
IND,2016,gdp_capita_const,1694.46534973825
IND,2017,gdp_capita_const,1788.69770318446
IND,2018,gdp_capita_const,1883.35772705062
IND,2019,gdp_capita_const,1936.03067741067
IND,2020,gdp_capita_const,1806.50110583878
IND,2021,gdp_capita_const,1965.30943437506
IND,2022,gdp_capita_const,2098.2112447615
IND,2023,gdp_capita_const,2270.9051808027
IND,1993,gini_index,26.1
IND,2004,gini_index,27.7
IND,2009,gini_index,27.8
IND,2011,gini_index,28.8
IND,2022,gini_index,25.5
IND,1960,net_migration,146955
IND,1961,net_migration,295177
IND,1962,net_migration,-70514
IND,1963,net_migration,21640
IND,1964,net_migration,-141916
IND,1965,net_migration,-248299
IND,1966,net_migration,-566982
IND,1967,net_migration,-70314
IND,1968,net_migration,-995416
IND,1969,net_migration,-851844
IND,1970,net_migration,233782
IND,1971,net_migration,-974574
IND,1972,net_migration,-82816
IND,1973,net_migration,-404743
IND,1974,net_migration,347869
IND,1975,net_migration,434205
IND,1976,net_migration,275984
IND,1977,net_migration,590626
IND,1978,net_migration,-210444
IND,1979,net_migration,774094
IND,1980,net_migration,210914
IND,1981,net_migration,33243
IND,1982,net_migration,-10687
IND,1983,net_migration,119694
IND,1984,net_migration,-32313
IND,1985,net_migration,-89991
IND,1986,net_migration,-249545
IND,1987,net_migration,-219150
IND,1988,net_migration,-155676
IND,1989,net_migration,-2907
IND,1990,net_migration,125514
IND,1991,net_migration,-157911
IND,1992,net_migration,35155
IND,1993,net_migration,2364
IND,1994,net_migration,-375253
IND,1995,net_migration,-57297
IND,1996,net_migration,-26388
IND,1997,net_migration,880
IND,1998,net_migration,-1049
IND,1999,net_migration,-95320
IND,2000,net_migration,-143960
IND,2001,net_migration,-70346
IND,2002,net_migration,-732419
IND,2003,net_migration,-606970
IND,2004,net_migration,-206660
IND,2005,net_migration,-929454
IND,2006,net_migration,-342177
IND,2007,net_migration,-1037200
IND,2008,net_migration,-1020047
IND,2009,net_migration,-312905
IND,2010,net_migration,-50905
IND,2011,net_migration,-247017
IND,2012,net_migration,-198935
IND,2013,net_migration,-151372
IND,2014,net_migration,-227263
IND,2015,net_migration,-655085
IND,2016,net_migration,81248
IND,2017,net_migration,-251642
IND,2018,net_migration,-589794
IND,2019,net_migration,-978969
IND,2020,net_migration,-73806
IND,2021,net_migration,-348916
IND,2022,net_migration,-1353478
IND,2023,net_migration,-979179
IND,1960,total_population,435990338
IND,1961,total_population,446564729
IND,1962,total_population,457283090
IND,1963,total_population,468138575
IND,1964,total_population,479229598
IND,1965,total_population,490140146
IND,1966,total_population,500740247
IND,1967,total_population,511606372
IND,1968,total_population,522716889
IND,1969,total_population,533880544
IND,1970,total_population,545864268
IND,1971,total_population,558096387
IND,1972,total_population,570482142
IND,1973,total_population,583465598
IND,1974,total_population,597041391
IND,1975,total_population,611309535
IND,1976,total_population,625861883
IND,1977,total_population,640801103
IND,1978,total_population,655728229
IND,1979,total_population,671155747
IND,1980,total_population,687354025
IND,1981,total_population,703696250
IND,1982,total_population,720313473
IND,1983,total_population,737372681
IND,1984,total_population,754875449
IND,1985,total_population,772647793
IND,1986,total_population,790689978
IND,1987,total_population,808931270
IND,1988,total_population,827342990
IND,1989,total_population,846039529
IND,1990,total_population,864972221
IND,1991,total_population,883927600
IND,1992,total_population,902957070
IND,1993,total_population,922118387
IND,1994,total_population,941163767
IND,1995,total_population,960301044
IND,1996,total_population,979678458
IND,1997,total_population,999133762
IND,1998,total_population,1018665080
IND,1999,total_population,1038225823
IND,2000,total_population,1057922733
IND,2001,total_population,1077898575
IND,2002,total_population,1097600380
IND,2003,total_population,1116803006
IND,2004,total_population,1135991513
IND,2005,total_population,1154676322
IND,2006,total_population,1172878890
IND,2007,total_population,1190676021
IND,2008,total_population,1207930964
IND,2009,total_population,1225524753
IND,2010,total_population,1243481564
IND,2011,total_population,1261224954
IND,2012,total_population,1278674502
IND,2013,total_population,1295829511
IND,2014,total_population,1312277191
IND,2015,total_population,1328024498
IND,2016,total_population,1343944296
IND,2017,total_population,1359657400
IND,2018,total_population,1374659064
IND,2019,total_population,1389030312
IND,2020,total_population,1402617695
IND,2021,total_population,1414203896
IND,2022,total_population,1425423212
IND,2023,total_population,1438069596
JPN,1991,emp_to_pop,62.48
JPN,1992,emp_to_pop,62.608
JPN,1993,emp_to_pop,62.189
JPN,1994,emp_to_pop,61.771
JPN,1995,emp_to_pop,61.421
JPN,1996,emp_to_pop,61.34
JPN,1997,emp_to_pop,61.526
JPN,1998,emp_to_pop,60.746
JPN,1999,emp_to_pop,59.908
JPN,2000,emp_to_pop,59.478
JPN,2001,emp_to_pop,58.881
JPN,2002,emp_to_pop,57.936
JPN,2003,emp_to_pop,57.575
JPN,2004,emp_to_pop,57.56
JPN,2005,emp_to_pop,57.732
JPN,2006,emp_to_pop,57.89
JPN,2007,emp_to_pop,58.047
JPN,2008,emp_to_pop,57.748
JPN,2009,emp_to_pop,56.83
JPN,2010,emp_to_pop,56.539
JPN,2011,emp_to_pop,56.553
JPN,2012,emp_to_pop,56.44
JPN,2013,emp_to_pop,56.853
JPN,2014,emp_to_pop,57.31
JPN,2015,emp_to_pop,57.485
JPN,2016,emp_to_pop,58.107
JPN,2017,emp_to_pop,58.738
JPN,2018,emp_to_pop,59.93
JPN,2019,emp_to_pop,60.55
JPN,2020,emp_to_pop,60.207
JPN,2021,emp_to_pop,60.367
JPN,2022,emp_to_pop,60.875
JPN,2023,emp_to_pop,61.265
JPN,1960,fertility_rate,2
JPN,1961,fertility_rate,1.96
JPN,1962,fertility_rate,1.98
JPN,1963,fertility_rate,2
JPN,1964,fertility_rate,2.05
JPN,1965,fertility_rate,2.14
JPN,1966,fertility_rate,1.58
JPN,1967,fertility_rate,2.23
JPN,1968,fertility_rate,2.13
JPN,1969,fertility_rate,2.13
JPN,1970,fertility_rate,2.13
JPN,1971,fertility_rate,2.16
JPN,1972,fertility_rate,2.14
JPN,1973,fertility_rate,2.14
JPN,1974,fertility_rate,2.05
JPN,1975,fertility_rate,1.91
JPN,1976,fertility_rate,1.85
JPN,1977,fertility_rate,1.8
JPN,1978,fertility_rate,1.79
JPN,1979,fertility_rate,1.77
JPN,1980,fertility_rate,1.75
JPN,1981,fertility_rate,1.74
JPN,1982,fertility_rate,1.77
JPN,1983,fertility_rate,1.8
JPN,1984,fertility_rate,1.81
JPN,1985,fertility_rate,1.76
JPN,1986,fertility_rate,1.72
JPN,1987,fertility_rate,1.69
JPN,1988,fertility_rate,1.66
JPN,1989,fertility_rate,1.57
JPN,1990,fertility_rate,1.54
JPN,1991,fertility_rate,1.53
JPN,1992,fertility_rate,1.5
JPN,1993,fertility_rate,1.46
JPN,1994,fertility_rate,1.5
JPN,1995,fertility_rate,1.42
JPN,1996,fertility_rate,1.43
JPN,1997,fertility_rate,1.39
JPN,1998,fertility_rate,1.38
JPN,1999,fertility_rate,1.34
JPN,2000,fertility_rate,1.36
JPN,2001,fertility_rate,1.33
JPN,2002,fertility_rate,1.32
JPN,2003,fertility_rate,1.29
JPN,2004,fertility_rate,1.29
JPN,2005,fertility_rate,1.26
JPN,2006,fertility_rate,1.32
JPN,2007,fertility_rate,1.34
JPN,2008,fertility_rate,1.37
JPN,2009,fertility_rate,1.37
JPN,2010,fertility_rate,1.39
JPN,2011,fertility_rate,1.39
JPN,2012,fertility_rate,1.41
JPN,2013,fertility_rate,1.43
JPN,2014,fertility_rate,1.42
JPN,2015,fertility_rate,1.45
JPN,2016,fertility_rate,1.44
JPN,2017,fertility_rate,1.43
JPN,2018,fertility_rate,1.42
JPN,2019,fertility_rate,1.36
JPN,2020,fertility_rate,1.33
JPN,2021,fertility_rate,1.3
JPN,2022,fertility_rate,1.26
JPN,2023,fertility_rate,1.2
JPN,1990,flfpr,50.062
JPN,1991,flfpr,50.627
JPN,1992,flfpr,50.667
JPN,1993,flfpr,50.265
JPN,1994,flfpr,50.111
JPN,1995,flfpr,49.914
JPN,1996,flfpr,49.968
JPN,1997,flfpr,50.318
JPN,1998,flfpr,50.064
JPN,1999,flfpr,49.522
JPN,2000,flfpr,49.19
JPN,2001,flfpr,49.051
JPN,2002,flfpr,48.457
JPN,2003,flfpr,48.157
JPN,2004,flfpr,48.163
JPN,2005,flfpr,48.285
JPN,2006,flfpr,48.401
JPN,2007,flfpr,48.389
JPN,2008,flfpr,48.36
JPN,2009,flfpr,48.438
JPN,2010,flfpr,48.34
JPN,2011,flfpr,48.089
JPN,2012,flfpr,48.028
JPN,2013,flfpr,48.739
JPN,2014,flfpr,49.176
JPN,2015,flfpr,49.409
JPN,2016,flfpr,50.208
JPN,2017,flfpr,51.031
JPN,2018,flfpr,52.368
JPN,2019,flfpr,53.24
JPN,2020,flfpr,53.09
JPN,2021,flfpr,53.515
JPN,2022,flfpr,54.167
JPN,2023,flfpr,54.847
JPN,1960,gdp_capita_const,6388.87810066035
JPN,1961,gdp_capita_const,7094.47046455559
JPN,1962,gdp_capita_const,7655.05526032496
JPN,1963,gdp_capita_const,8219.98739661789
JPN,1964,gdp_capita_const,9084.79518055673
JPN,1965,gdp_capita_const,9510.54956579433
JPN,1966,gdp_capita_const,10426.6399028169
JPN,1967,gdp_capita_const,11462.9263865777
JPN,1968,gdp_capita_const,12794.6236237979
JPN,1969,gdp_capita_const,14221.0523672628
JPN,1970,gdp_capita_const,14114.3158179311
JPN,1971,gdp_capita_const,14456.8211953298
JPN,1972,gdp_capita_const,15455.1369428917
JPN,1973,gdp_capita_const,16463.2791725063
JPN,1974,gdp_capita_const,16046.7846823735
JPN,1975,gdp_capita_const,16333.6748183565
JPN,1976,gdp_capita_const,16801.9250305932
JPN,1977,gdp_capita_const,17370.6165468128
JPN,1978,gdp_capita_const,18120.7284269863
JPN,1979,gdp_capita_const,18953.3339136853
JPN,1980,gdp_capita_const,19334.3747441799
JPN,1981,gdp_capita_const,20011.8292508515
JPN,1982,gdp_capita_const,20525.2958514217
JPN,1983,gdp_capita_const,21122.9648423607
JPN,1984,gdp_capita_const,21912.1518618966
JPN,1985,gdp_capita_const,22898.9942415029
JPN,1986,gdp_capita_const,23527.7125188746
JPN,1987,gdp_capita_const,24503.0845657844
JPN,1988,gdp_capita_const,26026.8648821365
JPN,1989,gdp_capita_const,27199.9399695936
JPN,1990,gdp_capita_const,28422.2131194472
JPN,1991,gdp_capita_const,29308.2740881269
JPN,1992,gdp_capita_const,29462.6539671073
JPN,1993,gdp_capita_const,29232.4397928009
JPN,1994,gdp_capita_const,29466.7552451648
JPN,1995,gdp_capita_const,30171.1637924153
JPN,1996,gdp_capita_const,31046.1701544217
JPN,1997,gdp_capita_const,31276.1930771989
JPN,1998,gdp_capita_const,30795.0888900919
JPN,1999,gdp_capita_const,30636.2661169604
JPN,2000,gdp_capita_const,31430.631130325
JPN,2001,gdp_capita_const,31476.0520665746
JPN,2002,gdp_capita_const,31416.1241772309
JPN,2003,gdp_capita_const,31830.217584972
JPN,2004,gdp_capita_const,32515.1158024695
JPN,2005,gdp_capita_const,33098.5474664881
JPN,2006,gdp_capita_const,33531.518563066
JPN,2007,gdp_capita_const,33990.0360341367
JPN,2008,gdp_capita_const,33557.6454041595
JPN,2009,gdp_capita_const,31651.0837739562
JPN,2010,gdp_capita_const,32942.2020783835
JPN,2011,gdp_capita_const,33011.1342301291
JPN,2012,gdp_capita_const,33518.4449368599
JPN,2013,gdp_capita_const,34239.8862473488
JPN,2014,gdp_capita_const,34386.9058552671
JPN,2015,gdp_capita_const,34960.6393843385
JPN,2016,gdp_capita_const,35242.199377148
JPN,2017,gdp_capita_const,35861.9728545672
JPN,2018,gdp_capita_const,36138.5290824814
JPN,2019,gdp_capita_const,36043.7844013518
JPN,2020,gdp_capita_const,34642.9718743239
JPN,2021,gdp_capita_const,35741.1601062924
JPN,2022,gdp_capita_const,36238.3294895302
JPN,2023,gdp_capita_const,36952.5150709861
JPN,2008,gini_index,34.6
JPN,2009,gini_index,33
JPN,2010,gini_index,31.5
JPN,2011,gini_index,33
JPN,2012,gini_index,32.5
JPN,2013,gini_index,31.5
JPN,2014,gini_index,31.3
JPN,2015,gini_index,30.7
JPN,2016,gini_index,31.8
JPN,2017,gini_index,31.8
JPN,2018,gini_index,32.9
JPN,2019,gini_index,33
JPN,2020,gini_index,32.3
JPN,1960,net_migration,-150371
JPN,1961,net_migration,-58882
JPN,1962,net_migration,-57075
JPN,1963,net_migration,-100742
JPN,1964,net_migration,-100696
JPN,1965,net_migration,-50667
JPN,1966,net_migration,68934
JPN,1967,net_migration,29632
JPN,1968,net_migration,43593
JPN,1969,net_migration,49447
JPN,1970,net_migration,33731
JPN,1971,net_migration,-107778
JPN,1972,net_migration,-73980
JPN,1973,net_migration,-34674
JPN,1974,net_migration,-10145
JPN,1975,net_migration,107
JPN,1976,net_migration,-34976
JPN,1977,net_migration,-49082
JPN,1978,net_migration,-47996
JPN,1979,net_migration,-57692
JPN,1980,net_migration,-92314
JPN,1981,net_migration,-278525
JPN,1982,net_migration,-288550
JPN,1983,net_migration,-269755
JPN,1984,net_migration,-273686
JPN,1985,net_migration,-141323
JPN,1986,net_migration,27987
JPN,1987,net_migration,28001
JPN,1988,net_migration,51154
JPN,1989,net_migration,31202
JPN,1990,net_migration,124582
JPN,1991,net_migration,161331
JPN,1992,net_migration,170878
JPN,1993,net_migration,168836
JPN,1994,net_migration,154214
JPN,1995,net_migration,87714
JPN,1996,net_migration,25030
JPN,1997,net_migration,43366
JPN,1998,net_migration,45912
JPN,1999,net_migration,56901
JPN,2000,net_migration,23468
JPN,2001,net_migration,59563
JPN,2002,net_migration,60864
JPN,2003,net_migration,74875
JPN,2004,net_migration,69014
JPN,2005,net_migration,113017
JPN,2006,net_migration,130065
JPN,2007,net_migration,138024
JPN,2008,net_migration,142605
JPN,2009,net_migration,125450
JPN,2010,net_migration,131860
JPN,2011,net_migration,97720
JPN,2012,net_migration,67904
JPN,2013,net_migration,66449
JPN,2014,net_migration,58109
JPN,2015,net_migration,168896
JPN,2016,net_migration,314732
JPN,2017,net_migration,322564
JPN,2018,net_migration,320601
JPN,2019,net_migration,318190
JPN,2020,net_migration,42001
JPN,2021,net_migration,-34996
JPN,2022,net_migration,175003
JPN,2023,net_migration,175003
JPN,1960,total_population,93216000
JPN,1961,total_population,94055000
JPN,1962,total_population,94933000
JPN,1963,total_population,95900000
JPN,1964,total_population,96903000
JPN,1965,total_population,97952000
JPN,1966,total_population,98851000
JPN,1967,total_population,99879000
JPN,1968,total_population,101011000
JPN,1969,total_population,102219000
JPN,1970,total_population,103403000
JPN,1971,total_population,105697000
JPN,1972,total_population,107188000
JPN,1973,total_population,108707000
JPN,1974,total_population,110162000
JPN,1975,total_population,111573000
JPN,1976,total_population,112775000
JPN,1977,total_population,113872000
JPN,1978,total_population,114913000
JPN,1979,total_population,115890000
JPN,1980,total_population,116807000
JPN,1981,total_population,117661000
JPN,1982,total_population,118480000
JPN,1983,total_population,119307000
JPN,1984,total_population,120083000
JPN,1985,total_population,120837000
JPN,1986,total_population,121482000
JPN,1987,total_population,122069000
JPN,1988,total_population,122578000
