country,year,variable,value
POL,1967,fertility_rate,2.33
POL,1968,fertility_rate,2.24
POL,1969,fertility_rate,2.2
POL,1970,fertility_rate,2.2
POL,1971,fertility_rate,2.25
POL,1972,fertility_rate,2.24
POL,1973,fertility_rate,2.26
POL,1974,fertility_rate,2.26
POL,1975,fertility_rate,2.27
POL,1976,fertility_rate,2.3
POL,1977,fertility_rate,2.23
POL,1978,fertility_rate,2.21
POL,1979,fertility_rate,2.28
POL,1980,fertility_rate,2.28
POL,1981,fertility_rate,2.24
POL,1982,fertility_rate,2.34
POL,1983,fertility_rate,2.42
POL,1984,fertility_rate,2.37
POL,1985,fertility_rate,2.33
POL,1986,fertility_rate,2.22
POL,1987,fertility_rate,2.15
POL,1988,fertility_rate,2.13
POL,1989,fertility_rate,2.08
POL,1990,fertility_rate,2.06
POL,1991,fertility_rate,2.07
POL,1992,fertility_rate,1.95
POL,1993,fertility_rate,1.87
POL,1994,fertility_rate,1.81
POL,1995,fertility_rate,1.62
POL,1996,fertility_rate,1.59
POL,1997,fertility_rate,1.51
POL,1998,fertility_rate,1.44
POL,1999,fertility_rate,1.37
POL,2000,fertility_rate,1.37
POL,2001,fertility_rate,1.31
POL,2002,fertility_rate,1.25
POL,2003,fertility_rate,1.22
POL,2004,fertility_rate,1.23
POL,2005,fertility_rate,1.24
POL,2006,fertility_rate,1.27
POL,2007,fertility_rate,1.31
POL,2008,fertility_rate,1.39
POL,2009,fertility_rate,1.4
POL,2010,fertility_rate,1.41
POL,2011,fertility_rate,1.33
POL,2012,fertility_rate,1.33
POL,2013,fertility_rate,1.29
POL,2014,fertility_rate,1.32
POL,2015,fertility_rate,1.32
POL,2016,fertility_rate,1.39
POL,2017,fertility_rate,1.48
POL,2018,fertility_rate,1.46
POL,2019,fertility_rate,1.44
POL,2020,fertility_rate,1.39
POL,2021,fertility_rate,1.33
POL,2022,fertility_rate,1.29
POL,2023,fertility_rate,1.158
POL,1990,gdp_capita_const,5111.3453296443
POL,1991,gdp_capita_const,4735.9276980893
POL,1992,gdp_capita_const,4840.16858549117
POL,1993,gdp_capita_const,5008.34908886395
POL,1994,gdp_capita_const,5262.31523522496
POL,1995,gdp_capita_const,5671.89573674798
POL,1996,gdp_capita_const,6012.95806433166
POL,1997,gdp_capita_const,6391.13172823376
POL,1998,gdp_capita_const,6684.11477782234
POL,1999,gdp_capita_const,6998.79475144289
POL,2000,gdp_capita_const,7401.57697647848
POL,2001,gdp_capita_const,7494.96089503246
POL,2002,gdp_capita_const,7640.99307757777
POL,2003,gdp_capita_const,7915.55424389704
POL,2004,gdp_capita_const,8323.38773754587
POL,2005,gdp_capita_const,8598.57681241557
POL,2006,gdp_capita_const,9137.65850849801
POL,2007,gdp_capita_const,9760.7042604352
POL,2008,gdp_capita_const,10187.2017910883
POL,2009,gdp_capita_const,10446.5289138524
POL,2010,gdp_capita_const,10808.3975674238
POL,2011,gdp_capita_const,11370.313427173
POL,2012,gdp_capita_const,11542.2353368014
POL,2013,gdp_capita_const,11628.2286809525
POL,2014,gdp_capita_const,12093.1622787394
POL,2015,gdp_capita_const,12637.5220324406
POL,2016,gdp_capita_const,13026.1858988718
POL,2017,gdp_capita_const,13695.6452848724
POL,2018,gdp_capita_const,14551.0850277089
POL,2019,gdp_capita_const,15221.3090624454
POL,2020,gdp_capita_const,15090.2228440113
POL,2021,gdp_capita_const,16368.6239689025
POL,2022,gdp_capita_const,17303.64494323
POL,2023,gdp_capita_const,17410.3830137066
POL,2024,gdp_capita_const,17984.380010913
POL,1991,emp_to_pop,52.913
POL,1992,emp_to_pop,52.686
POL,1993,emp_to_pop,51.702
POL,1994,emp_to_pop,50.872
POL,1995,emp_to_pop,50.643
POL,1996,emp_to_pop,50.721
POL,1997,emp_to_pop,50.942
POL,1998,emp_to_pop,51.105
POL,1999,emp_to_pop,49.229
POL,2000,emp_to_pop,48.049
POL,2001,emp_to_pop,46.131
POL,2002,emp_to_pop,44.198
POL,2003,emp_to_pop,43.871
POL,2004,emp_to_pop,44.114
POL,2005,emp_to_pop,45.254
POL,2006,emp_to_pop,46.523
POL,2007,emp_to_pop,48.601
POL,2008,emp_to_pop,50.438
POL,2009,emp_to_pop,50.535
POL,2010,emp_to_pop,50.47
POL,2011,emp_to_pop,50.692
POL,2012,emp_to_pop,50.78
POL,2013,emp_to_pop,50.739
POL,2014,emp_to_pop,51.865
POL,2015,emp_to_pop,52.608
POL,2016,emp_to_pop,53.553
POL,2017,emp_to_pop,54.537
POL,2018,emp_to_pop,55.115
POL,2019,emp_to_pop,55.375
POL,2020,emp_to_pop,55.365
POL,2021,emp_to_pop,56.412
POL,2022,emp_to_pop,56.917
POL,2023,emp_to_pop,57.268
POL,2024,emp_to_pop,57.136
POL,1990,flfpr,53.635
POL,1991,flfpr,53.531
POL,1992,flfpr,53.324
POL,1993,flfpr,52.807
POL,1994,flfpr,52.488
POL,1995,flfpr,51.451
POL,1996,flfpr,50.857
POL,1997,flfpr,49.805
POL,1998,flfpr,49.533
POL,1999,flfpr,49.181
POL,2000,flfpr,49.882
POL,2001,flfpr,50.017
POL,2002,flfpr,48.706
POL,2003,flfpr,48.118
POL,2004,flfpr,47.387
POL,2005,flfpr,47.677
POL,2006,flfpr,46.523
POL,2007,flfpr,46.217
POL,2008,flfpr,46.571
POL,2009,flfpr,47.3
POL,2010,flfpr,48.219
POL,2011,flfpr,48.308
POL,2012,flfpr,48.732
POL,2013,flfpr,48.799
POL,2014,flfpr,49.243
POL,2015,flfpr,49.139
POL,2016,flfpr,49.176
POL,2017,flfpr,49.315
POL,2018,flfpr,49.432
POL,2019,flfpr,49.178
POL,2020,flfpr,48.923
POL,2021,flfpr,50.573
POL,2022,flfpr,51.167
POL,2023,flfpr,51.867
POL,2024,flfpr,51.597
POL,1985,gini_index,25.1
POL,1986,gini_index,28.0
POL,1987,gini_index,25.5
POL,1989,gini_index,26.8
POL,1992,gini_index,29.3
POL,1993,gini_index,26.7
POL,1995,gini_index,34.6
POL,1996,gini_index,32.6
POL,1998,gini_index,32.3
POL,1999,gini_index,32.3
POL,2000,gini_index,33.0
POL,2001,gini_index,32.8
POL,2002,gini_index,34.1
POL,2003,gini_index,34.9
POL,2004,gini_index,38.0
POL,2005,gini_index,35.8
POL,2006,gini_index,34.7
POL,2007,gini_index,34.0
POL,2008,gini_index,33.5
POL,2009,gini_index,33.4
POL,2010,gini_index,33.2
POL,2011,gini_index,33.2
POL,2012,gini_index,33.0
POL,2013,gini_index,33.1
POL,2014,gini_index,32.8
POL,2015,gini_index,31.8
POL,2016,gini_index,31.2
POL,2017,gini_index,29.7
POL,2018,gini_index,30.2
POL,2019,gini_index,28.8
POL,2020,gini_index,28.5
POL,2021,gini_index,28.5
POL,2022,gini_index,28.9
POL,2023,gini_index,28.5
POL,1960,net_migration,-6306.0
POL,1961,net_migration,-20044.0
POL,1962,net_migration,-31021.0
POL,1963,net_migration,-13770.0
POL,1964,net_migration,-23273.0
POL,1965,net_migration,-21658.0
POL,1966,net_migration,-17158.0
POL,1967,net_migration,-25479.0
POL,1968,net_migration,-11905.0
POL,1969,net_migration,-26744.0
POL,1970,net_migration,-66859.0
POL,1971,net_migration,-31767.0
POL,1972,net_migration,-15004.0
POL,1973,net_migration,-29335.0
POL,1974,net_migration,-18273.0
POL,1975,net_migration,-31346.0
POL,1976,net_migration,-25716.0
POL,1977,net_migration,-33496.0
POL,1978,net_migration,-62936.0
POL,1979,net_migration,-22162.0
POL,1980,net_migration,-42420.0
POL,1981,net_migration,-16155.0
POL,1982,net_migration,-34980.0
POL,1983,net_migration,-26724.0
POL,1984,net_migration,-18402.0
POL,1985,net_migration,-27277.0
POL,1986,net_migration,-22520.0
POL,1987,net_migration,-32310.0
POL,1988,net_migration,-101671.0
POL,1989,net_migration,-49192.0
POL,1990,net_migration,-50339.0
POL,1991,net_migration,-55342.0
POL,1992,net_migration,-46893.0
POL,1993,net_migration,-48805.0
POL,1994,net_migration,-41845.0
POL,1995,net_migration,-52989.0
POL,1996,net_migration,-45349.0
POL,1997,net_migration,-44230.0
POL,1998,net_migration,-39509.0
POL,1999,net_migration,-53035.0
POL,2000,net_migration,-15921.0
POL,2001,net_migration,-16648.0
POL,2002,net_migration,-16462.0
POL,2003,net_migration,-19039.0
POL,2004,net_migration,-38216.0
POL,2005,net_migration,-41942.0
POL,2006,net_migration,-68882.0
POL,2007,net_migration,-51235.0
POL,2008,net_migration,-42288.0
POL,2009,net_migration,-8283.0
POL,2010,net_migration,119623.0
POL,2011,net_migration,45951.0
POL,2012,net_migration,4635.0
POL,2013,net_migration,12402.0
POL,2014,net_migration,5525.0
POL,2015,net_migration,3887.0
POL,2016,net_migration,-5675.0
POL,2017,net_migration,-21535.0
POL,2018,net_migration,-223.0
POL,2019,net_migration,7696.0
POL,2020,net_migration,3920.0
POL,2021,net_migration,2251.0
POL,2022,net_migration,967744.0
POL,2023,net_migration,-7824.0
POL,2024,net_migration,-238062.0
IND,1960,total_population,435990338.0
IND,1961,total_population,446564729.0
IND,1962,total_population,457283090.0
IND,1963,total_population,468138575.0
IND,1964,total_population,479229598.0
IND,1965,total_population,490140146.0
IND,1966,total_population,500740247.0
IND,1967,total_population,511606372.0
IND,1968,total_population,522716889.0
IND,1969,total_population,533880544.0
IND,1970,total_population,545864268.0
IND,1971,total_population,558096387.0
IND,1972,total_population,570482142.0
IND,1973,total_population,583465598.0
IND,1974,total_population,597041391.0
IND,1975,total_population,611309535.0
IND,1976,total_population,625861883.0
IND,1977,total_population,640801103.0
IND,1978,total_population,655728229.0
IND,1979,total_population,671155747.0
IND,1980,total_population,687354025.0
IND,1981,total_population,703696250.0
IND,1982,total_population,720313473.0
IND,1983,total_population,737372681.0
IND,1984,total_population,754875449.0
IND,1985,total_population,772647793.0
IND,1986,total_population,790689978.0
IND,1987,total_population,808931270.0
IND,1988,total_population,827342990.0
IND,1989,total_population,846039529.0
IND,1990,total_population,864972221.0
IND,1991,total_population,883927600.0
IND,1992,total_population,902957070.0
IND,1993,total_population,922118387.0
IND,1994,total_population,941163767.0
IND,1995,total_population,960301044.0
IND,1996,total_population,979678458.0
IND,1997,total_population,999133762.0
IND,1998,total_population,1018665080.0
IND,1999,total_population,1038225823.0
IND,2000,total_population,1057922733.0
IND,2001,total_population,1077898575.0
IND,2002,total_population,1097600380.0
IND,2003,total_population,1116803006.0
IND,2004,total_population,1135991513.0
IND,2005,total_population,1154676322.0
IND,2006,total_population,1172878890.0
IND,2007,total_population,1190676021.0
IND,2008,total_population,1207930964.0
IND,2009,total_population,1225524753.0
IND,2010,total_population,1243481564.0
IND,2011,total_population,1261224954.0
IND,2012,total_population,1278674502.0
IND,2013,total_population,1295829511.0
IND,2014,total_population,1312277191.0
IND,2015,total_population,1328024498.0
IND,2016,total_population,1343944296.0
IND,2017,total_population,1359657400.0
IND,2018,total_population,1374659064.0
IND,2019,total_population,1389030312.0
IND,2020,total_population,1402617695.0
IND,2021,total_population,1414203896.0
IND,2022,total_population,1425423212.0
IND,2023,total_population,1438069596.0
IND,2024,total_population,1450935791.0
IND,1960,fertility_rate,5.921
IND,1961,fertility_rate,5.937
IND,1962,fertility_rate,5.953
IND,1963,fertility_rate,5.969
IND,1964,fertility_rate,5.979
IND,1965,fertility_rate,5.941
IND,1966,fertility_rate,5.881
IND,1967,fertility_rate,5.825
IND,1968,fertility_rate,5.76
IND,1969,fertility_rate,5.684
IND,1970,fertility_rate,5.624
IND,1971,fertility_rate,5.565
IND,1972,fertility_rate,5.482
IND,1973,fertility_rate,5.402
IND,1974,fertility_rate,5.325
IND,1975,fertility_rate,5.195
IND,1976,fertility_rate,5.13
IND,1977,fertility_rate,5.007
IND,1978,fertility_rate,4.888
IND,1979,fertility_rate,4.808
IND,1980,fertility_rate,4.775
IND,1981,fertility_rate,4.698
IND,1982,fertility_rate,4.62
IND,1983,fertility_rate,4.565
IND,1984,fertility_rate,4.516
IND,1985,fertility_rate,4.432
IND,1986,fertility_rate,4.399
IND,1987,fertility_rate,4.311
IND,1988,fertility_rate,4.222
IND,1989,fertility_rate,4.132
IND,1990,fertility_rate,4.045
IND,1991,fertility_rate,3.959
IND,1992,fertility_rate,3.877
IND,1993,fertility_rate,3.799
IND,1994,fertility_rate,3.723
IND,1995,fertility_rate,3.651
IND,1996,fertility_rate,3.582
IND,1997,fertility_rate,3.514
IND,1998,fertility_rate,3.446
IND,1999,fertility_rate,3.383
IND,2000,fertility_rate,3.35
IND,2001,fertility_rate,3.303
IND,2002,fertility_rate,3.217
IND,2003,fertility_rate,3.122
IND,2004,fertility_rate,3.046
IND,2005,fertility_rate,2.958
IND,2006,fertility_rate,2.867
IND,2007,fertility_rate,2.775
IND,2008,fertility_rate,2.711
IND,2009,fertility_rate,2.674
IND,2010,fertility_rate,2.598
IND,2011,fertility_rate,2.532
IND,2012,fertility_rate,2.47
IND,2013,fertility_rate,2.399
IND,2014,fertility_rate,2.293
IND,2015,fertility_rate,2.289
IND,2016,fertility_rate,2.284
IND,2017,fertility_rate,2.193
IND,2018,fertility_rate,2.184
IND,2019,fertility_rate,2.12
IND,2020,fertility_rate,2.047
IND,2021,fertility_rate,2.014
IND,2022,fertility_rate,1.994
IND,2023,fertility_rate,1.975
IND,1960,gdp_capita_const,312.777847830375
IND,1961,gdp_capita_const,316.739644666886
IND,1962,gdp_capita_const,318.381945824671
IND,1963,gdp_capita_const,329.641494853773
IND,1964,gdp_capita_const,346.011883334459
IND,1965,gdp_capita_const,329.392574458486
IND,1966,gdp_capita_const,322.241317768205
IND,1967,gdp_capita_const,340.080025744959
IND,1968,gdp_capita_const,344.128288078914
IND,1969,gdp_capita_const,358.966799420621
IND,1970,gdp_capita_const,369.192480654411
IND,1971,gdp_capita_const,367.03330975615
IND,1972,gdp_capita_const,357.07792916052
IND,1973,gdp_capita_const,360.637844062503
IND,1974,gdp_capita_const,356.615069643548
IND,1975,gdp_capita_const,380.159941374693
IND,1976,gdp_capita_const,377.496025412265
IND,1977,gdp_capita_const,395.443306821969
IND,1978,gdp_capita_const,408.516944405283
IND,1979,gdp_capita_const,378.219592785732
IND,1980,gdp_capita_const,394.182239918298
IND,1981,gdp_capita_const,408.153549798956
IND,1982,gdp_capita_const,412.596737107488
IND,1983,gdp_capita_const,432.429235395483
IND,1984,gdp_capita_const,438.541705524351
IND,1985,gdp_capita_const,450.966703866791
IND,1986,gdp_capita_const,461.725611478711
IND,1987,gdp_capita_const,469.209956302852
IND,1988,gdp_capita_const,502.937342176693
IND,1989,gdp_capita_const,521.073383845828
IND,1990,gdp_capita_const,537.870269533789
IND,1991,gdp_capita_const,531.898397841583
IND,1992,gdp_capita_const,549.235069966802
IND,1993,gdp_capita_const,563.372872328964
IND,1994,gdp_capita_const,588.727892188017
IND,1995,gdp_capita_const,620.699954330379
IND,1996,gdp_capita_const,654.355928429641
IND,1997,gdp_capita_const,667.598423095039
IND,1998,gdp_capita_const,695.293709344799
IND,1999,gdp_capita_const,742.53920839445
IND,2000,gdp_capita_const,756.704109527449
IND,2001,gdp_capita_const,778.507377528365
IND,2002,gdp_capita_const,793.615912906381
IND,2003,gdp_capita_const,841.278894571674
IND,2004,gdp_capita_const,892.596614581612
IND,2005,gdp_capita_const,947.732565646672
IND,2006,gdp_capita_const,1008.23275343783
IND,2007,gdp_capita_const,1069.24696813025
IND,2008,gdp_capita_const,1086.50605251513
IND,2009,gdp_capita_const,1155.10163274172
IND,2010,gdp_capita_const,1235.15939133951
IND,2011,gdp_capita_const,1281.61054354933
IND,2012,gdp_capita_const,1333.09626557668
IND,2013,gdp_capita_const,1399.4537980287
IND,2014,gdp_capita_const,1484.31640682913
IND,2015,gdp_capita_const,1583.99815907985
IND,2016,gdp_capita_const,1694.46534973825
IND,2017,gdp_capita_const,1788.69770318446
IND,2018,gdp_capita_const,1883.35772705062
IND,2019,gdp_capita_const,1936.03067741067
IND,2020,gdp_capita_const,1806.50110583878
IND,2021,gdp_capita_const,1965.30943437506
IND,2022,gdp_capita_const,2098.2112447615
IND,2023,gdp_capita_const,2270.9051808027
IND,2024,gdp_capita_const,2396.71271858102
IND,1991,emp_to_pop,53.475
IND,1992,emp_to_pop,53.502
IND,1993,emp_to_pop,53.525
IND,1994,emp_to_pop,53.624
IND,1995,emp_to_pop,53.952
IND,1996,emp_to_pop,54.29
IND,1997,emp_to_pop,54.571
IND,1998,emp_to_pop,54.866
IND,1999,emp_to_pop,55.192
IND,2000,emp_to_pop,55.499
IND,2001,emp_to_pop,55.337
IND,2002,emp_to_pop,55.132
IND,2003,emp_to_pop,55.028
IND,2004,emp_to_pop,54.913
IND,2005,emp_to_pop,54.811
IND,2006,emp_to_pop,53.939
IND,2007,emp_to_pop,53.077
IND,2008,emp_to_pop,52.185
IND,2009,emp_to_pop,51.364
IND,2010,emp_to_pop,50.575
IND,2011,emp_to_pop,50.008
IND,2012,emp_to_pop,49.407
IND,2013,emp_to_pop,49.257
IND,2014,emp_to_pop,49.134
IND,2015,emp_to_pop,48.996
IND,2016,emp_to_pop,48.846
IND,2017,emp_to_pop,48.668
IND,2018,emp_to_pop,48.471
IND,2019,emp_to_pop,48.881
IND,2020,emp_to_pop,47.496
IND,2021,emp_to_pop,49.171
IND,2022,emp_to_pop,50.981
IND,2023,emp_to_pop,52.369
IND,2024,emp_to_pop,53.23
IND,1990,flfpr,30.225
IND,1991,flfpr,30.336
IND,1992,flfpr,30.459
IND,1993,flfpr,30.587
IND,1994,flfpr,30.735
IND,1995,flfpr,31.331
IND,1996,flfpr,31.934
IND,1997,flfpr,32.542
IND,1998,flfpr,33.157
IND,1999,flfpr,33.775
IND,2000,flfpr,34.397
IND,2001,flfpr,34.483
IND,2002,flfpr,34.57
IND,2003,flfpr,34.66
IND,2004,flfpr,34.753
IND,2005,flfpr,34.852
IND,2006,flfpr,33.499
IND,2007,flfpr,32.179
IND,2008,flfpr,30.892
IND,2009,flfpr,29.641
IND,2010,flfpr,28.425
IND,2011,flfpr,27.583
IND,2012,flfpr,26.764
IND,2013,flfpr,26.675
IND,2014,flfpr,26.619
IND,2015,flfpr,26.597
IND,2016,flfpr,26.59
IND,2017,flfpr,26.592
IND,2018,flfpr,26.581
IND,2019,flfpr,26.549
IND,2020,flfpr,25.998
IND,2021,flfpr,27.724
IND,2022,flfpr,29.479
IND,2023,flfpr,31.243
IND,2024,flfpr,32.803
IND,1977,gini_index,29.7
IND,1983,gini_index,27.2
IND,1987,gini_index,27.5
IND,1993,gini_index,26.1
IND,2004,gini_index,27.7
IND,2009,gini_index,27.8
IND,2011,gini_index,28.8
IND,2022,gini_index,25.5
IND,1960,net_migration,146955.0
IND,1961,net_migration,295177.0
IND,1962,net_migration,-70514.0
IND,1963,net_migration,21640.0
IND,1964,net_migration,-141916.0
IND,1965,net_migration,-248299.0
IND,1966,net_migration,-566982.0
IND,1967,net_migration,-70314.0
IND,1968,net_migration,-995416.0
IND,1969,net_migration,-851844.0
IND,1970,net_migration,233782.0
IND,1971,net_migration,-974574.0
IND,1972,net_migration,-82816.0
IND,1973,net_migration,-404743.0
IND,1974,net_migration,347869.0
IND,1975,net_migration,434205.0
IND,1976,net_migration,275984.0
IND,1977,net_migration,590626.0
IND,1978,net_migration,-210444.0
IND,1979,net_migration,774094.0
IND,1980,net_migration,210914.0
IND,1981,net_migration,33243.0
IND,1982,net_migration,-10687.0
IND,1983,net_migration,119694.0
IND,1984,net_migration,-32313.0
IND,1985,net_migration,-89991.0
IND,1986,net_migration,-249545.0
IND,1987,net_migration,-219150.0
IND,1988,net_migration,-155676.0
IND,1989,net_migration,-2907.0
IND,1990,net_migration,125514.0
IND,1991,net_migration,-157911.0
IND,1992,net_migration,35155.0
IND,1993,net_migration,2364.0
IND,1994,net_migration,-375253.0
IND,1995,net_migration,-57297.0
IND,1996,net_migration,-26388.0
IND,1997,net_migration,880.0
IND,1998,net_migration,-1049.0
IND,1999,net_migration,-95320.0
IND,2000,net_migration,-143960.0
IND,2001,net_migration,-70346.0
IND,2002,net_migration,-732419.0
IND,2003,net_migration,-606970.0
IND,2004,net_migration,-206660.0
IND,2005,net_migration,-929454.0
IND,2006,net_migration,-342177.0
IND,2007,net_migration,-1037200.0
IND,2008,net_migration,-1020047.0
IND,2009,net_migration,-312905.0
IND,2010,net_migration,-50905.0
IND,2011,net_migration,-247017.0
IND,2012,net_migration,-198935.0
IND,2013,net_migration,-151372.0
IND,2014,net_migration,-227263.0
IND,2015,net_migration,-655085.0
IND,2016,net_migration,81248.0
IND,2017,net_migration,-251642.0
IND,2018,net_migration,-589794.0
IND,2019,net_migration,-978969.0
IND,2020,net_migration,-73806.0
IND,2021,net_migration,-348916.0
IND,2022,net_migration,-1353478.0
IND,2023,net_migration,-979179.0
IND,2024,net_migration,-630830.0
CHN,1960,total_population,667070000.0
CHN,1961,total_population,660330000.0
CHN,1962,total_population,665770000.0
CHN,1963,total_population,682335000.0
CHN,1964,total_population,698355000.0
CHN,1965,total_population,715185000.0
CHN,1966,total_population,735400000.0
CHN,1967,total_population,754550000.0
CHN,1968,total_population,774510000.0
CHN,1969,total_population,796025000.0
CHN,1970,total_population,818315000.0
CHN,1971,total_population,841105000.0
CHN,1972,total_population,862030000.0
CHN,1973,total_population,881940000.0
CHN,1974,total_population,900350000.0
CHN,1975,total_population,916395000.0
CHN,1976,total_population,930685000.0
CHN,1977,total_population,943455000.0
CHN,1978,total_population,956165000.0
CHN,1979,total_population,969005000.0
CHN,1980,total_population,981235000.0
CHN,1981,total_population,993885000.0
CHN,1982,total_population,1008630000.0
CHN,1983,total_population,1023310000.0
CHN,1984,total_population,1036825000.0
CHN,1985,total_population,1051040000.0
CHN,1986,total_population,1066790000.0
CHN,1987,total_population,1084035000.0
CHN,1988,total_population,1101630000.0
CHN,1989,total_population,1118650000.0
CHN,1990,total_population,1135185000.0
CHN,1991,total_population,1150780000.0
CHN,1992,total_population,1164970000.0
CHN,1993,total_population,1178440000.0
CHN,1994,total_population,1191835000.0
CHN,1995,total_population,1204855000.0
CHN,1996,total_population,1217550000.0
CHN,1997,total_population,1230075000.0
CHN,1998,total_population,1241935000.0
CHN,1999,total_population,1252735000.0
CHN,2000,total_population,1262645000.0
CHN,2001,total_population,1271850000.0
CHN,2002,total_population,1280400000.0
CHN,2003,total_population,1288400000.0
CHN,2004,total_population,1296075000.0
CHN,2005,total_population,1303720000.0
CHN,2006,total_population,1311020000.0
CHN,2007,total_population,1317885000.0
CHN,2008,total_population,1324655000.0
CHN,2009,total_population,1331260000.0
CHN,2010,total_population,1337705000.0
CHN,2011,total_population,1345035000.0
CHN,2012,total_population,1354190000.0
CHN,2013,total_population,1363240000.0
CHN,2014,total_population,1371860000.0
CHN,2015,total_population,1379860000.0
CHN,2016,total_population,1387790000.0
CHN,2017,total_population,1396215000.0
CHN,2018,total_population,1402760000.0
CHN,2019,total_population,1407745000.0
CHN,2020,total_population,1411100000.0
CHN,2021,total_population,1412360000.0
CHN,2022,total_population,1412175000.0
CHN,2023,total_population,1410710000.0
CHN,2024,total_population,1408975000.0
CHN,1960,fertility_rate,4.451
CHN,1961,fertility_rate,3.863
CHN,1962,fertility_rate,6.085
CHN,1963,fertility_rate,7.513
CHN,1964,fertility_rate,6.672
CHN,1965,fertility_rate,6.605
CHN,1966,fertility_rate,6.307
CHN,1967,fertility_rate,5.806
CHN,1968,fertility_rate,6.508
CHN,1969,fertility_rate,6.175
CHN,1970,fertility_rate,6.085
CHN,1971,fertility_rate,5.523
CHN,1972,fertility_rate,5.112
CHN,1973,fertility_rate,4.726
CHN,1974,fertility_rate,4.17
CHN,1975,fertility_rate,3.571
CHN,1976,fertility_rate,3.235
CHN,1977,fertility_rate,2.844
CHN,1978,fertility_rate,2.716
CHN,1979,fertility_rate,2.745
CHN,1980,fertility_rate,2.739
CHN,1981,fertility_rate,2.792
CHN,1982,fertility_rate,2.972
CHN,1983,fertility_rate,2.559
CHN,1984,fertility_rate,2.607
CHN,1985,fertility_rate,2.633
CHN,1986,fertility_rate,2.721
CHN,1987,fertility_rate,2.76
CHN,1988,fertility_rate,2.539
CHN,1989,fertility_rate,2.52
CHN,1990,fertility_rate,2.514
CHN,1991,fertility_rate,1.934
CHN,1992,fertility_rate,1.776
CHN,1993,fertility_rate,1.691
CHN,1994,fertility_rate,1.628
CHN,1995,fertility_rate,1.588
CHN,1996,fertility_rate,1.554
CHN,1997,fertility_rate,1.527
CHN,1998,fertility_rate,1.522
CHN,1999,fertility_rate,1.53
CHN,2000,fertility_rate,1.628
CHN,2001,fertility_rate,1.563
CHN,2002,fertility_rate,1.566
CHN,2003,fertility_rate,1.57
CHN,2004,fertility_rate,1.605
CHN,2005,fertility_rate,1.624
CHN,2006,fertility_rate,1.644
CHN,2007,fertility_rate,1.666
CHN,2008,fertility_rate,1.701
CHN,2009,fertility_rate,1.714
CHN,2010,fertility_rate,1.687
CHN,2011,fertility_rate,1.668
CHN,2012,fertility_rate,1.798
CHN,2013,fertility_rate,1.714
CHN,2014,fertility_rate,1.769
CHN,2015,fertility_rate,1.67
CHN,2016,fertility_rate,1.772
CHN,2017,fertility_rate,1.795
CHN,2018,fertility_rate,1.539
CHN,2019,fertility_rate,1.496
CHN,2020,fertility_rate,1.236
CHN,2021,fertility_rate,1.117
CHN,2022,fertility_rate,1.034
CHN,2023,fertility_rate,0.999
CHN,1960,gdp_capita_const,241.38865640518
CHN,1961,gdp_capita_const,177.353933927811
CHN,1962,gdp_capita_const,166.089290187301
CHN,1963,gdp_capita_const,178.749038517739
CHN,1964,gdp_capita_const,206.39971909742
CHN,1965,gdp_capita_const,235.704122134957
CHN,1966,gdp_capita_const,253.637443822626
CHN,1967,gdp_capita_const,232.936829969655
CHN,1968,gdp_capita_const,217.629498896299
CHN,1969,gdp_capita_const,247.617408237114
CHN,1970,gdp_capita_const,287.360990977917
CHN,1971,gdp_capita_const,299.312840926518
CHN,1972,gdp_capita_const,303.174293759294
CHN,1973,gdp_capita_const,319.325276730838
CHN,1974,gdp_capita_const,320.021423931396
CHN,1975,gdp_capita_const,341.835493900954
CHN,1976,gdp_capita_const,331.302441675199
CHN,1977,gdp_capita_const,351.558278512051
CHN,1978,gdp_capita_const,386.173258026462
CHN,1979,gdp_capita_const,409.983402451709
CHN,1980,gdp_capita_const,436.591787138212
CHN,1981,gdp_capita_const,453.072706510383
CHN,1982,gdp_capita_const,486.894420983869
CHN,1983,gdp_capita_const,531.391311022454
CHN,1984,gdp_capita_const,604.354027423819
CHN,1985,gdp_capita_const,676.279975098168
CHN,1986,gdp_capita_const,725.829362656239
CHN,1987,gdp_capita_const,797.34114295479
CHN,1988,gdp_capita_const,872.659353617186
CHN,1989,gdp_capita_const,895.53052635227
CHN,1990,gdp_capita_const,917.270661782581
CHN,1991,gdp_capita_const,989.548540519036
CHN,1992,gdp_capita_const,1117.27329480169
CHN,1993,gdp_capita_const,1258.34946089635
CHN,1994,gdp_capita_const,1406.85845705008
CHN,1995,gdp_capita_const,1545.19429404212
CHN,1996,gdp_capita_const,1681.62743528935
CHN,1997,gdp_capita_const,1819.09789302268
CHN,1998,gdp_capita_const,1944.43719705771
CHN,1999,gdp_capita_const,2076.81812919622
CHN,2000,gdp_capita_const,2237.44298500334
CHN,2001,gdp_capita_const,2405.89396743215
CHN,2002,gdp_capita_const,2610.72960252379
CHN,2003,gdp_capita_const,2857.0373538115
CHN,2004,gdp_capita_const,3127.86276523632
CHN,2005,gdp_capita_const,3465.81734409951
CHN,2006,gdp_capita_const,3883.35412942474
CHN,2007,gdp_capita_const,4409.75700836878
CHN,2008,gdp_capita_const,4811.47471804961
CHN,2009,gdp_capita_const,5237.76666540352
CHN,2010,gdp_capita_const,5764.86534987407
CHN,2011,gdp_capita_const,6275.90956436258
